s,label,ku_source,score,parcours,ka,ku,answer,explain
http://example.org/course/X3ITM50,Conférences et cours invités,file:///Users/molli-p/BodyOfKnowledge/System_Fundamentals_SF/SF-Overview_of_Computer_Systems.txt,0.6465688,ATAL,System_Fundamentals_SF,SF-Overview_of_Computer_Systems,N6726a45e0b5c4b498392be827c1ec2fe,"The lecture covers only the 'Ouverture à des problématiques connexes' and 'Découverte du tissu industriel et des problématiques de recherche du domaine.' topics, which are not even mentioned in the Knowledge Unit."
http://example.org/course/YG9U15-,Machine learning for computer vision,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.785865,"ATAL,VICO",Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,1,"The lecture covers most of the key points in the Knowledge Unit, including data preprocessing, classification, structure recognition, and applications, but does not delve into the broader context of computer vision and other modalities."
http://example.org/course/YG9U15-,Machine learning for computer vision,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.78499234,"ATAL,VICO",Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,1,"The lecture covers most of the key points in the Knowledge Unit, including data preprocessing, classification, structure recognition, and applications, but does not delve into the broader context of computer vision and other modalities."
http://example.org/course/YG9U15-,Machine learning for computer vision,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.7771121,"ATAL,VICO",Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,1,"The lecture covers most of the key points in the Knowledge Unit, including data preprocessing, classification, structure recognition, and applications, but does not delve into the broader context of computer vision and other modalities."
http://example.org/course/YG9U17-,Perceptual computing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.798646,"ATAL,VICO",Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,1,"The lecture covers the topics of visual perception, experiments and modeling, and applications in perceptual based processing, which is a subset of the computer vision topic within the Knowledge Unit."
http://example.org/course/YG9U17-,Perceptual computing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.7338878,"ATAL,VICO",Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,1,"The lecture covers the topics of visual perception, experiments and modeling, and applications in perceptual based processing, which is a subset of the computer vision topic within the Knowledge Unit."
http://example.org/course/YG9U17-,Perceptual computing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.7335103,"ATAL,VICO",Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,1,"The lecture covers the topics of visual perception, experiments and modeling, and applications in perceptual based processing, which is a subset of the computer vision topic within the Knowledge Unit."
http://example.org/course/ZZ3CG,3D Computer Graphics,file:///Users/molli-p/BodyOfKnowledge/Graphics_and_Interactive_Techniques_GIT/GIT-Fundamentals.txt,0.7665241,VICO,Graphics_and_Interactive_Techniques_GIT,GIT-Fundamentals,1,The lecture covers more than half of the content described in the Knowledge Unit.
http://example.org/course/ZZ3CG,3D Computer Graphics,file:///Users/molli-p/BodyOfKnowledge/Graphics_and_Interactive_Techniques_GIT/GIT-Fundamentals.txt,0.73079115,VICO,Graphics_and_Interactive_Techniques_GIT,GIT-Fundamentals,1,The lecture covers more than half of the content described in the Knowledge Unit.
http://example.org/course/ZZ3CG,3D Computer Graphics,file:///Users/molli-p/BodyOfKnowledge/Graphics_and_Interactive_Techniques_GIT/GIT-Animation_and_Simulation.txt,0.72560954,VICO,Graphics_and_Interactive_Techniques_GIT,GIT-Animation_and_Simulation,1,"The lecture covers the core principles of animation and simulation, including keyframe animation techniques, procedural and AI-driven animation, and real-time simulations."
http://example.org/course/ZZAIAVP,Advanced image and video processing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.72172064,VICO,Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,N53c9f31c1cb748dba02e48965b128a4f,N4de132e8988b4cb29188f4629e5b762a
http://example.org/course/ZZAIAVP,Advanced image and video processing,file:///Users/molli-p/BodyOfKnowledge/Specialized_Platform_Development_SPD/SPD-Game_Platforms.txt,0.7050053,VICO,Specialized_Platform_Development_SPD,SPD-Game_Platforms,N35d0fe7f74ed478eab1ba504afe4b1e9,N07ed7b97991c41efa4c8f8d039c94287
http://example.org/course/ZZAIAVP,Advanced image and video processing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Vision_Perception_and_Computer_Vision.txt,0.7037509,VICO,Artificial_Intelligence_AI,AI-Vision_Perception_and_Computer_Vision,N53c9f31c1cb748dba02e48965b128a4f,N4de132e8988b4cb29188f4629e5b762a
http://example.org/course/ZZCAAI,Cluster analysis and indexing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.7541363,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers most of the topics mentioned in the knowledge unit, including supervised and unsupervised learning, machine learning algorithms, neural networks, overfitting, and evaluation procedures."
http://example.org/course/ZZCAAI,Cluster analysis and indexing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.73853546,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers most of the topics mentioned in the knowledge unit, including supervised and unsupervised learning, machine learning algorithms, neural networks, overfitting, and evaluation procedures."
http://example.org/course/ZZCAAI,Cluster analysis and indexing,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.71327174,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers most of the topics mentioned in the knowledge unit, including supervised and unsupervised learning, machine learning algorithms, neural networks, overfitting, and evaluation procedures."
http://example.org/course/ZZCAICD,Conferences and invited courses (DS),file:///Users/molli-p/BodyOfKnowledge/Mathematical_and_Statistical_Foundations_MSF/MSF-Discrete_Discrete_Mathematics.txt,0.68052495,DS,Mathematical_and_Statistical_Foundations_MSF,MSF-Discrete_Discrete_Mathematics,1,"The lecture partially covers topics in the Knowledge Unit (sets, relations, functions, permutations, combinations, counting), but lacks depth in logic and graph theory."
http://example.org/course/ZZCAICD,Conferences and invited courses (DS),file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-User_Understanding_the_User_Individual_goals_and_interactions_with_others.txt,0.6786085,DS,Human_Computer_Interaction_HCI,HCI-User_Understanding_the_User_Individual_goals_and_interactions_with_others,1,"Large subset of content on user-centered design, physical and cognitive characteristics, and collaboration & communication is relevant"
http://example.org/course/ZZCAICD,Conferences and invited courses (DS),file:///Users/molli-p/BodyOfKnowledge/Society_Ethics_and_the_Profession_SEP/SEP-History.txt,0.6775571,DS,Society_Ethics_and_the_Profession_SEP,SEP-History,0,"The lecture does not cover the historical context of computing, which is a significant part of the Knowledge Unit."
http://example.org/course/ZZCRLADR,"Classification, representation learning and dimensionality reduction",file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.7865621,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers most of the topics in the knowledge unit, including machine learning fundamentals, supervised and unsupervised learning, neural networks, optimization, evaluation procedures, and more."
http://example.org/course/ZZCRLADR,"Classification, representation learning and dimensionality reduction",file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.77829105,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers most of the topics in the knowledge unit, including machine learning fundamentals, supervised and unsupervised learning, neural networks, optimization, evaluation procedures, and more."
http://example.org/course/ZZDDADI,Data dependencies and data integration,file:///Users/molli-p/BodyOfKnowledge/Data_Management/Data_Management.txt,0.74634707,DS,Data_Management,Data_Management,1,"The lecture covers the topics of data dependencies and integration, which is also present in the Knowledge Unit as 'Data Management: Theory, Techniques, and Applications'"
http://example.org/course/ZZDDADI,Data dependencies and data integration,file:///Users/molli-p/BodyOfKnowledge/Data_Management/Data_Management.txt,0.7184579,DS,Data_Management,Data_Management,1,"The lecture covers the topics of data dependencies and integration, which is also present in the Knowledge Unit as 'Data Management: Theory, Techniques, and Applications'"
http://example.org/course/ZZDDADI,Data dependencies and data integration,file:///Users/molli-p/BodyOfKnowledge/Algorithmic_Foundations_AL/AL-Foundational_Foundational_Data_Structures_and_Algorithms.txt,0.69352806,DS,Algorithmic_Foundations_AL,AL-Foundational_Foundational_Data_Structures_and_Algorithms,1,"The lecture covers the Relational Data Model, Functional Dependencies and Inclusion Dependencies, Database Design, FD discovery, Data Integration, Schema Mapping and Query-Answering Using Views."
http://example.org/course/ZZDELAE,"Data economics, law and ethics",file:///Users/molli-p/BodyOfKnowledge/Society_Ethics_and_the_Profession_SEP/SEP-Economies_of_Computing.txt,0.7803811,DS,Society_Ethics_and_the_Profession_SEP,SEP-Economies_of_Computing,0,"The lecture covers only the economics of data and open data, but not other topics such as economic models, pricing strategies, or ethical concerns."
http://example.org/course/ZZDELAE,"Data economics, law and ethics",file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.7609258,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers supervised learning, reinforcement learning, and unsupervised learning. It also covers machine learning algorithms such as decision trees, logistic regression, neural networks, and belief networks."
http://example.org/course/ZZDELAE,"Data economics, law and ethics",file:///Users/molli-p/BodyOfKnowledge/Society_Ethics_and_the_Profession_SEP/SEP-Privacy_and_Civil_Liberties.txt,0.75345564,DS,Society_Ethics_and_the_Profession_SEP,SEP-Privacy_and_Civil_Liberties,1,"The lecture covers the main topics of the Knowledge Unit, with some overlap in specific techniques and legislation."
http://example.org/course/ZZFLAEC,French langage and European culture,file:///Users/molli-p/BodyOfKnowledge/Society_Ethics_and_the_Profession_SEP/SEP-Communication.txt,0.6379156,"DS,VICO",Society_Ethics_and_the_Profession_SEP,SEP-Communication,0,"The lecture covers only basic communication skills and cultural competence, whereas the Knowledge Unit is much more comprehensive, including technical communication, accessibility, and conflict resolution."
http://example.org/course/ZZFLAEC,French langage and European culture,file:///Users/molli-p/BodyOfKnowledge/Foundations_Of_Programming_Languages/Foundations_Of_Programming_Languages.txt,0.63739747,"DS,VICO",Foundations_Of_Programming_Languages,Foundations_Of_Programming_Languages,0,"The lecture covers only basic language and culture concepts, whereas the Knowledge Unit encompasses advanced programming language concepts."
http://example.org/course/ZZFLAEC,French langage and European culture,file:///Users/molli-p/BodyOfKnowledge/Foundations_Of_Programming_Languages/Foundations_Of_Programming_Languages.txt,0.6360692,"DS,VICO",Foundations_Of_Programming_Languages,Foundations_Of_Programming_Languages,0,"The lecture covers only basic language and culture concepts, whereas the Knowledge Unit encompasses advanced programming language concepts."
http://example.org/course/ZZHCI,Human-Computer Interaction,file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-User_Understanding_the_User_Individual_goals_and_interactions_with_others.txt,0.7870224,VICO,Human_Computer_Interaction_HCI,HCI-User_Understanding_the_User_Individual_goals_and_interactions_with_others,1,"The lecture covers most of the topics in the Knowledge Unit, specifically topics 1-5 (User-centered design and evaluation methods, User-centered design methodology, Physical and cognitive characteristics of the user, Designing for diverse user populations, and Collaboration and communication)."
http://example.org/course/ZZHCI,Human-Computer Interaction,file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-Evaluation_Evaluating_the_Design.txt,0.7821275,VICO,Human_Computer_Interaction_HCI,HCI-Evaluation_Evaluating_the_Design,1,"The lecture covers the core topics of HCI-Evaluation, including formative and summative assessment, methods for evaluation with users, study planning, and implications and impacts of design."
http://example.org/course/ZZHCI,Human-Computer Interaction,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-Agents_Agents_and_Cognitive_Systems.txt,0.7772081,VICO,Artificial_Intelligence_AI,AI-Agents_Agents_and_Cognitive_Systems,0,"The lecture covers designing and evaluating human-computer interfaces, while the Knowledge Unit focuses on multi-agent systems, learning agents, and cognitive architectures."
http://example.org/course/ZZID,Internship (DS),file:///Users/molli-p/BodyOfKnowledge/Data_Management/Data_Management.txt,0.6453233,DS,Data_Management,Data_Management,1,"The lecture covers database design and query processing, which are part of the Data Management knowledge unit."
http://example.org/course/ZZID,Internship (DS),file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-Evaluation_Evaluating_the_Design.txt,0.6430675,DS,Human_Computer_Interaction_HCI,HCI-Evaluation_Evaluating_the_Design,1,"The lecture covers the topics of research planning, communication, and team work (points 1-4), which are a large subset of the knowledge unit's content."
http://example.org/course/ZZID,Internship (DS),file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.64183205,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers the main topics of machine learning, including supervised, reinforcement, and unsupervised learning, neural networks, optimization techniques, evaluation procedures, and ethical considerations."
http://example.org/course/ZZIV,Internship (VICO),file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-Accessibility_Accessibility_and_Inclusive_Design.txt,0.639599,VICO,Human_Computer_Interaction_HCI,HCI-Accessibility_Accessibility_and_Inclusive_Design,1,"The lecture's objectives and content align closely with the Knowledge Unit's topics on research methodologies, project management, and communication of scientific results."
http://example.org/course/ZZIV,Internship (VICO),file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI_SEP_Applications_and_Societal_Impact.txt,0.6294344,VICO,Artificial_Intelligence_AI,AI_SEP_Applications_and_Societal_Impact,1,"The lecture covers most of the topics in the knowledge unit, including research project management, communication of results, and working as part of a team, which are not explicitly mentioned in the knowledge unit."
http://example.org/course/ZZIV,Internship (VICO),file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-Evaluation_Evaluating_the_Design.txt,0.62942696,VICO,Human_Computer_Interaction_HCI,HCI-Evaluation_Evaluating_the_Design,1,"The lecture covers most of the content areas of the Knowledge Unit, except for some details in 'Methods for evaluation with users' and specific statistical tests."
http://example.org/course/ZZMC,Multimedia Communication,file:///Users/molli-p/BodyOfKnowledge/Networking_and_Communication_NC/NC-Security_Network_Security.txt,0.6936028,VICO,Networking_and_Communication_NC,NC-Security_Network_Security,1,"The lecture covers the topics of cryptography and image/video coding, which are also present in the Knowledge Unit's content on network security."
http://example.org/course/ZZMC,Multimedia Communication,file:///Users/molli-p/BodyOfKnowledge/Operating_Systems_OS/OS-Protection_Protection_and_Safety.txt,0.69341993,VICO,Operating_Systems_OS,OS-Protection_Protection_and_Safety,1,Cryptography and Image/Video Coding are both covered in the lecture
http://example.org/course/ZZMC,Multimedia Communication,file:///Users/molli-p/BodyOfKnowledge/Security_SEC/SEC-Security_Foundations.txt,0.6878449,VICO,Security_SEC,SEC-Security_Foundations,1,The lecture covers the entirety of the Knowledge Unit's KA Core section and the majority of its CS Core section.
http://example.org/course/ZZPGMASRL,Probabilistic Graphical Models and statistical relational learning,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.780842,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers most of the knowledge unit, including supervised and unsupervised learning, neural networks, optimization methods, evaluation procedures, and ethical considerations."
http://example.org/course/ZZPGMASRL,Probabilistic Graphical Models and statistical relational learning,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-KRR_Fundamental_Knowledge_Representation_and_Reasoning.txt,0.7660221,DS,Artificial_Intelligence_AI,AI-KRR_Fundamental_Knowledge_Representation_and_Reasoning,0.8,"The lecture covers the fundamentals of probabilistic graphical models and statistical relational learning, but it does not delve into machine learning or representation and reasoning beyond graphical models."
http://example.org/course/ZZPGMASRL,Probabilistic Graphical Models and statistical relational learning,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-KRR_Fundamental_Knowledge_Representation_and_Reasoning.txt,0.7615256,DS,Artificial_Intelligence_AI,AI-KRR_Fundamental_Knowledge_Representation_and_Reasoning,0.8,"The lecture covers the fundamentals of probabilistic graphical models and statistical relational learning, but it does not delve into machine learning or representation and reasoning beyond graphical models."
http://example.org/course/ZZRMACS,Research methodology and case study,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.680888,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers a wide range of topics in machine learning, including supervised, reinforcement, and unsupervised learning, neural networks, deep learning, optimization techniques, and evaluation procedures."
http://example.org/course/ZZRMACS,Research methodology and case study,file:///Users/molli-p/BodyOfKnowledge/Data_Management/Data_Management.txt,0.6740652,DS,Data_Management,Data_Management,0,"The lecture focuses on research methodology and case studies, whereas the Knowledge Unit covers data management theory, techniques, and applications."
http://example.org/course/ZZRMACS,Research methodology and case study,file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-Evaluation_Evaluating_the_Design.txt,0.6644487,DS,Human_Computer_Interaction_HCI,HCI-Evaluation_Evaluating_the_Design,0,"The lecture covers only the topics of writing a scientific bibliography, designing and interpreting experimental work and ethics of research in the knowledge unit."
http://example.org/course/ZZSKR,Semantic knowledge representation,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-LRR_Logical_Representation_and_Reasoning.txt,0.7564197,DS,Artificial_Intelligence_AI,AI-LRR_Logical_Representation_and_Reasoning,0.8,"The lecture covers most of the concepts in the Knowledge Unit, including logic modeling with ontologies, data annotation, and reasoning. However, it does not cover non-monotonic reasoning, argumentation, and some aspects of rule-based expert systems."
http://example.org/course/ZZSKR,Semantic knowledge representation,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-LRR_Logical_Representation_and_Reasoning.txt,0.7282345,DS,Artificial_Intelligence_AI,AI-LRR_Logical_Representation_and_Reasoning,0.8,"The lecture covers most of the concepts in the Knowledge Unit, including logic modeling with ontologies, data annotation, and reasoning. However, it does not cover non-monotonic reasoning, argumentation, and some aspects of rule-based expert systems."
http://example.org/course/ZZSKR,Semantic knowledge representation,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-KRR_Fundamental_Knowledge_Representation_and_Reasoning.txt,0.7116952,DS,Artificial_Intelligence_AI,AI-KRR_Fundamental_Knowledge_Representation_and_Reasoning,1,"The lecture covers knowledge representation (semantic web), ontology design, data annotation, and reasoning, which aligns with the core concepts of the Knowledge Unit on Types of representations, probabilistic reasoning, and Bayesian inference."
http://example.org/course/ZZTASPM,Text and sequential pattern mining,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-NLP_Natural_Language_Processing.txt,0.7285573,DS,Artificial_Intelligence_AI,AI-NLP_Natural_Language_Processing,1,"The lecture covers the topics of sequential pattern mining, text mining and process mining, which are also covered in the knowledge unit."
http://example.org/course/ZZTASPM,Text and sequential pattern mining,file:///Users/molli-p/BodyOfKnowledge/Data_Management/Data_Management.txt,0.7247012,DS,Data_Management,Data_Management,1,"The lecture covers Sequential pattern mining, Text Mining and Process Mining, which are all subtopics of the Knowledge Unit's Data Management section."
http://example.org/course/ZZTASPM,Text and sequential pattern mining,file:///Users/molli-p/BodyOfKnowledge/Artificial_Intelligence_AI/AI-ML_Machine_Learning.txt,0.7108748,DS,Artificial_Intelligence_AI,AI-ML_Machine_Learning,1,"The lecture covers the main topics of machine learning, including supervised, reinforcement, and unsupervised learning, neural networks, overfitting, optimization/search processes, and proper evaluation procedures."
http://example.org/course/ZZVA,Visual analytics,file:///Users/molli-p/BodyOfKnowledge/Human_Computer_Interaction_HCI/HCI-Evaluation_Evaluating_the_Design.txt,0.76378095,DS,Human_Computer_Interaction_HCI,HCI-Evaluation_Evaluating_the_Design,1,"The lecture covers core topics of the Knowledge Unit, such as evaluation methods with users and study planning."
http://example.org/course/ZZVA,Visual analytics,file:///Users/molli-p/BodyOfKnowledge/Specialized_Platform_Development_SPD/SPD-Interactive_Computing_Platforms.txt,0.746015,DS,Specialized_Platform_Development_SPD,SPD-Interactive_Computing_Platforms,1,"The lecture covers data visualization and interactive visual analytics, which is partially covered in the KA Core knowledge area 3 (+5)."
http://example.org/course/ZZVA,Visual analytics,file:///Users/molli-p/BodyOfKnowledge/Data_Management/Data_Management.txt,0.7302747,DS,Data_Management,Data_Management,0.5,"The lecture covers some aspects of data management (normalization, query optimization) but misses other important topics such as distributed databases and data privacy."
